query_suburb,query_state,query_postcode,sa2_name,sa2_code,financial_year,dwelling_approvals
Bulli,NSW,2516,Woonona - Bulli - Russell Vale,107041150,2019-20,57
Bulli,NSW,2516,Woonona - Bulli - Russell Vale,107041150,2020-21,104
Bulli,NSW,2516,Woonona - Bulli - Russell Vale,107041150,2021-22,86
Bulli,NSW,2516,Woonona - Bulli - Russell Vale,107041150,2022-23,86
Carlton,NSW,2218,Carlton,206041117,2019-20,64
Carlton,NSW,2218,Carlton,206041117,2020-21,3
Carlton,NSW,2218,Carlton,206041117,2021-22,194
Carlton,NSW,2218,Carlton,206041117,2022-23,28
Carlton,NSW,2218,Kogarah Bay - Carlton - Allawah,119041379,2019-20,199
Carlton,NSW,2218,Kogarah Bay - Carlton - Allawah,119041379,2020-21,129
Carlton,NSW,2218,Kogarah Bay - Carlton - Allawah,119041379,2021-22,52
Carlton,NSW,2218,Kogarah Bay - Carlton - Allawah,119041379,2022-23,231
Carlton,NSW,2218,Carlton North - Princes Hill,206071140,2019-20,2
Carlton,NSW,2218,Carlton North - Princes Hill,206071140,2020-21,3
Carlton,NSW,2218,Carlton North - Princes Hill,206071140,2021-22,1
Carlton,NSW,2218,Carlton North - Princes Hill,206071140,2022-23,3
Corrimal,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2019-20,70
Corrimal,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2020-21,133
Corrimal,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2021-22,49
Corrimal,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2022-23,88
Lismore,NSW,2480,Lismore,112021248,2019-20,37
Lismore,NSW,2480,Lismore,112021248,2020-21,15
Lismore,NSW,2480,Lismore,112021248,2021-22,14
Lismore,NSW,2480,Lismore,112021248,2022-23,3
Lismore,NSW,2480,Lismore Surrounds,112021249,2019-20,65
Lismore,NSW,2480,Lismore Surrounds,112021249,2020-21,73
Lismore,NSW,2480,Lismore Surrounds,112021249,2021-22,72
Lismore,NSW,2480,Lismore Surrounds,112021249,2022-23,51
Macquarie Fields,NSW,2564,Macquarie Fields,123021706,2019-20,20
Macquarie Fields,NSW,2564,Macquarie Fields,123021706,2020-21,24
Macquarie Fields,NSW,2564,Macquarie Fields,123021706,2021-22,54
Macquarie Fields,NSW,2564,Macquarie Fields,123021706,2022-23,42
Mount Druitt,NSW,2770,Mount Druitt - Whalan,116031317,2019-20,204
Mount Druitt,NSW,2770,Mount Druitt - Whalan,116031317,2020-21,45
Mount Druitt,NSW,2770,Mount Druitt - Whalan,116031317,2021-22,65
Mount Druitt,NSW,2770,Mount Druitt - Whalan,116031317,2022-23,48
Newington,NSW,2127,Silverwater - Newington,125011709,2019-20,9
Newington,NSW,2127,Silverwater - Newington,125011709,2020-21,12
Newington,NSW,2127,Silverwater - Newington,125011709,2021-22,3
Newington,NSW,2127,Silverwater - Newington,125011709,2022-23,1
Normanhurst,NSW,2076,Normanhurst - Thornleigh - Westleigh,121021406,2019-20,133
Normanhurst,NSW,2076,Normanhurst - Thornleigh - Westleigh,121021406,2020-21,81
Normanhurst,NSW,2076,Normanhurst - Thornleigh - Westleigh,121021406,2021-22,42
Normanhurst,NSW,2076,Normanhurst - Thornleigh - Westleigh,121021406,2022-23,45
Northbridge,NSW,1560,Castle Cove - Northbridge,121011683,2019-20,27
Northbridge,NSW,1560,Castle Cove - Northbridge,121011683,2020-21,33
Northbridge,NSW,1560,Castle Cove - Northbridge,121011683,2021-22,51
Northbridge,NSW,1560,Castle Cove - Northbridge,121011683,2022-23,39
Northbridge,NSW,1560,Perth (West) - Northbridge,503021297,2019-20,492
Northbridge,NSW,1560,Perth (West) - Northbridge,503021297,2020-21,435
Northbridge,NSW,1560,Perth (West) - Northbridge,503021297,2021-22,40
Northbridge,NSW,1560,Perth (West) - Northbridge,503021297,2022-23,1
Paddington,NSW,2021,Paddington - Moore Park,118011345,2019-20,1
Paddington,NSW,2021,Paddington - Moore Park,118011345,2020-21,2
Paddington,NSW,2021,Paddington - Moore Park,118011345,2021-22,4
Paddington,NSW,2021,Paddington - Moore Park,118011345,2022-23,4
Paddington,NSW,2021,Paddington - Milton,305041135,2019-20,18
Paddington,NSW,2021,Paddington - Milton,305041135,2020-21,310
Paddington,NSW,2021,Paddington - Milton,305041135,2021-22,5
Paddington,NSW,2021,Paddington - Milton,305041135,2022-23,119
Toukley,NSW,2263,Toukley - Norah Head,102021054,2019-20,46
Toukley,NSW,2263,Toukley - Norah Head,102021054,2020-21,31
Toukley,NSW,2263,Toukley - Norah Head,102021054,2021-22,50
Toukley,NSW,2263,Toukley - Norah Head,102021054,2022-23,50
Tura Beach,NSW,2548,Merimbula - Tura Beach,101041025,2019-20,45
Tura Beach,NSW,2548,Merimbula - Tura Beach,101041025,2020-21,50
Tura Beach,NSW,2548,Merimbula - Tura Beach,101041025,2021-22,39
Tura Beach,NSW,2548,Merimbula - Tura Beach,101041025,2022-23,39
Acacia Gardens,NSW,2763,Acacia Gardens,116021562,2019-20,0
Acacia Gardens,NSW,2763,Acacia Gardens,116021562,2020-21,16
Acacia Gardens,NSW,2763,Acacia Gardens,116021562,2021-22,5
Acacia Gardens,NSW,2763,Acacia Gardens,116021562,2022-23,2
Boolaroo,NSW,2284,Warners Bay - Boolaroo,111011214,2019-20,87
Boolaroo,NSW,2284,Warners Bay - Boolaroo,111011214,2020-21,175
Boolaroo,NSW,2284,Warners Bay - Boolaroo,111011214,2021-22,98
Boolaroo,NSW,2284,Warners Bay - Boolaroo,111011214,2022-23,53
Concord West,NSW,2138,Concord West - North Strathfield,120011672,2019-20,47
Concord West,NSW,2138,Concord West - North Strathfield,120011672,2020-21,50
Concord West,NSW,2138,Concord West - North Strathfield,120011672,2021-22,56
Concord West,NSW,2138,Concord West - North Strathfield,120011672,2022-23,295
Condell Park,NSW,2200,Condell Park,119011356,2019-20,80
Condell Park,NSW,2200,Condell Park,119011356,2020-21,84
Condell Park,NSW,2200,Condell Park,119011356,2021-22,99
Condell Park,NSW,2200,Condell Park,119011356,2022-23,71
Eagle Vale,NSW,2558,Claymore - Eagle Vale - Raby,123021438,2019-20,36
Eagle Vale,NSW,2558,Claymore - Eagle Vale - Raby,123021438,2020-21,31
Eagle Vale,NSW,2558,Claymore - Eagle Vale - Raby,123021438,2021-22,93
Eagle Vale,NSW,2558,Claymore - Eagle Vale - Raby,123021438,2022-23,92
Glendale,NSW,2285,Glendale - Cardiff - Hillsborough,111011209,2019-20,222
Glendale,NSW,2285,Glendale - Cardiff - Hillsborough,111011209,2020-21,47
Glendale,NSW,2285,Glendale - Cardiff - Hillsborough,111011209,2021-22,42
Glendale,NSW,2285,Glendale - Cardiff - Hillsborough,111011209,2022-23,64
Mannering Park,NSW,2259,Lake Munmorah - Mannering Park,102021050,2019-20,17
Mannering Park,NSW,2259,Lake Munmorah - Mannering Park,102021050,2020-21,12
Mannering Park,NSW,2259,Lake Munmorah - Mannering Park,102021050,2021-22,25
Mannering Park,NSW,2259,Lake Munmorah - Mannering Park,102021050,2022-23,17
Oatlands,NSW,2117,Oatlands - Dundas Valley,125021478,2019-20,124
Oatlands,NSW,2117,Oatlands - Dundas Valley,125021478,2020-21,142
Oatlands,NSW,2117,Oatlands - Dundas Valley,125021478,2021-22,155
Oatlands,NSW,2117,Oatlands - Dundas Valley,125021478,2022-23,108
Penshurst,NSW,2222,Penshurst,119031667,2019-20,22
Penshurst,NSW,2222,Penshurst,119031667,2020-21,20
Penshurst,NSW,2222,Penshurst,119031667,2021-22,9
Penshurst,NSW,2222,Penshurst,119031667,2022-23,7
Point Clare,NSW,2250,Point Clare - Koolewong,102011037,2019-20,12
Point Clare,NSW,2250,Point Clare - Koolewong,102011037,2020-21,6
Point Clare,NSW,2250,Point Clare - Koolewong,102011037,2021-22,6
Point Clare,NSW,2250,Point Clare - Koolewong,102011037,2022-23,10
Tempe,NSW,2044,Sydenham - Tempe - St Peters,117021328,2019-20,110
Tempe,NSW,2044,Sydenham - Tempe - St Peters,117021328,2020-21,21
Tempe,NSW,2044,Sydenham - Tempe - St Peters,117021328,2021-22,17
Tempe,NSW,2044,Sydenham - Tempe - St Peters,117021328,2022-23,16
Tweed Heads South,NSW,2486,Tweed Heads South,112031552,2019-20,16
Tweed Heads South,NSW,2486,Tweed Heads South,112031552,2020-21,7
Tweed Heads South,NSW,2486,Tweed Heads South,112031552,2021-22,138
Tweed Heads South,NSW,2486,Tweed Heads South,112031552,2022-23,10
Blayney,NSW,2799,Blayney,103041076,2019-20,13
Blayney,NSW,2799,Blayney,103041076,2020-21,22
Blayney,NSW,2799,Blayney,103041076,2021-22,32
Blayney,NSW,2799,Blayney,103041076,2022-23,33
Caves Beach,NSW,2281,Swansea - Caves Beach,111011212,2019-20,79
Caves Beach,NSW,2281,Swansea - Caves Beach,111011212,2020-21,90
Caves Beach,NSW,2281,Swansea - Caves Beach,111011212,2021-22,149
Caves Beach,NSW,2281,Swansea - Caves Beach,111011212,2022-23,107
Chittaway Bay,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2019-20,35
Chittaway Bay,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2020-21,130
Chittaway Bay,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2021-22,49
Chittaway Bay,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2022-23,48
Harrington,NSW,2427,Harrington Park,123011700,2019-20,18
Harrington,NSW,2427,Harrington Park,123011700,2020-21,42
Harrington,NSW,2427,Harrington Park,123011700,2021-22,21
Harrington,NSW,2427,Harrington Park,123011700,2022-23,9
Illawong,NSW,2234,Illawong - Alfords Point,128021534,2019-20,15
Illawong,NSW,2234,Illawong - Alfords Point,128021534,2020-21,8
Illawong,NSW,2234,Illawong - Alfords Point,128021534,2021-22,12
Illawong,NSW,2234,Illawong - Alfords Point,128021534,2022-23,6
Kogarah,NSW,1485,Kogarah,119041378,2019-20,477
Kogarah,NSW,1485,Kogarah,119041378,2020-21,318
Kogarah,NSW,1485,Kogarah,119041378,2021-22,279
Kogarah,NSW,1485,Kogarah,119041378,2022-23,60
Kogarah,NSW,1485,Kogarah Bay - Carlton - Allawah,119041379,2019-20,199
Kogarah,NSW,1485,Kogarah Bay - Carlton - Allawah,119041379,2020-21,129
Kogarah,NSW,1485,Kogarah Bay - Carlton - Allawah,119041379,2021-22,52
Kogarah,NSW,1485,Kogarah Bay - Carlton - Allawah,119041379,2022-23,231
Lalor Park,NSW,2147,Lalor Park - Kings Langley,116011307,2019-20,122
Lalor Park,NSW,2147,Lalor Park - Kings Langley,116011307,2020-21,65
Lalor Park,NSW,2147,Lalor Park - Kings Langley,116011307,2021-22,125
Lalor Park,NSW,2147,Lalor Park - Kings Langley,116011307,2022-23,123
Lilli Pilli,NSW,2229,Lilli Pilli - Port Hacking - Dolans Bay,128011605,2019-20,8
Lilli Pilli,NSW,2229,Lilli Pilli - Port Hacking - Dolans Bay,128011605,2020-21,4
Lilli Pilli,NSW,2229,Lilli Pilli - Port Hacking - Dolans Bay,128011605,2021-22,7
Lilli Pilli,NSW,2229,Lilli Pilli - Port Hacking - Dolans Bay,128011605,2022-23,6
North Epping,NSW,2121,Epping (East) - North Epping,126011720,2019-20,547
North Epping,NSW,2121,Epping (East) - North Epping,126011720,2020-21,132
North Epping,NSW,2121,Epping (East) - North Epping,126011720,2021-22,40
North Epping,NSW,2121,Epping (East) - North Epping,126011720,2022-23,325
Oak Flats,NSW,2529,Shellharbour - Oak Flats,107031142,2019-20,74
Oak Flats,NSW,2529,Shellharbour - Oak Flats,107031142,2020-21,137
Oak Flats,NSW,2529,Shellharbour - Oak Flats,107031142,2021-22,74
Oak Flats,NSW,2529,Shellharbour - Oak Flats,107031142,2022-23,102
Parramatta,NSW,1740,North Parramatta,125041489,2019-20,138
Parramatta,NSW,1740,North Parramatta,125041489,2020-21,15
Parramatta,NSW,1740,North Parramatta,125041489,2021-22,62
Parramatta,NSW,1740,North Parramatta,125041489,2022-23,22
Parramatta,NSW,1740,Parramatta - North,125041717,2019-20,771
Parramatta,NSW,1740,Parramatta - North,125041717,2020-21,708
Parramatta,NSW,1740,Parramatta - North,125041717,2021-22,433
Parramatta,NSW,1740,Parramatta - North,125041717,2022-23,64
Parramatta,NSW,1740,Parramatta - South,125041718,2019-20,186
Parramatta,NSW,1740,Parramatta - South,125041718,2020-21,12
Parramatta,NSW,1740,Parramatta - South,125041718,2021-22,9
Parramatta,NSW,1740,Parramatta - South,125041718,2022-23,6
Rathmines,NSW,2283,Wangi Wangi - Rathmines,111021220,2019-20,24
Rathmines,NSW,2283,Wangi Wangi - Rathmines,111021220,2020-21,28
Rathmines,NSW,2283,Wangi Wangi - Rathmines,111021220,2021-22,29
Rathmines,NSW,2283,Wangi Wangi - Rathmines,111021220,2022-23,28
Shortland,NSW,2307,Shortland - Jesmond,111031231,2019-20,79
Shortland,NSW,2307,Shortland - Jesmond,111031231,2020-21,89
Shortland,NSW,2307,Shortland - Jesmond,111031231,2021-22,87
Shortland,NSW,2307,Shortland - Jesmond,111031231,2022-23,44
Tanilba Bay,NSW,2319,Lemon Tree Passage - Tanilba Bay,106031120,2019-20,8
Tanilba Bay,NSW,2319,Lemon Tree Passage - Tanilba Bay,106031120,2020-21,20
Tanilba Bay,NSW,2319,Lemon Tree Passage - Tanilba Bay,106031120,2021-22,32
Tanilba Bay,NSW,2319,Lemon Tree Passage - Tanilba Bay,106031120,2022-23,25
Vaucluse,NSW,2030,Rose Bay - Vaucluse - Watsons Bay,118011346,2019-20,31
Vaucluse,NSW,2030,Rose Bay - Vaucluse - Watsons Bay,118011346,2020-21,38
Vaucluse,NSW,2030,Rose Bay - Vaucluse - Watsons Bay,118011346,2021-22,74
Vaucluse,NSW,2030,Rose Bay - Vaucluse - Watsons Bay,118011346,2022-23,65
Bella Vista,NSW,2153,Baulkham Hills (West) - Bella Vista,115011291,2019-20,208
Bella Vista,NSW,2153,Baulkham Hills (West) - Bella Vista,115011291,2020-21,98
Bella Vista,NSW,2153,Baulkham Hills (West) - Bella Vista,115011291,2021-22,216
Bella Vista,NSW,2153,Baulkham Hills (West) - Bella Vista,115011291,2022-23,592
Cooks Hill,NSW,2300,Newcastle - Cooks Hill,111031229,2019-20,421
Cooks Hill,NSW,2300,Newcastle - Cooks Hill,111031229,2020-21,169
Cooks Hill,NSW,2300,Newcastle - Cooks Hill,111031229,2021-22,11
Cooks Hill,NSW,2300,Newcastle - Cooks Hill,111031229,2022-23,47
Dee Why,NSW,2099,Dee Why (South) - North Curl Curl,122031694,2019-20,33
Dee Why,NSW,2099,Dee Why (South) - North Curl Curl,122031694,2020-21,90
Dee Why,NSW,2099,Dee Why (South) - North Curl Curl,122031694,2021-22,20
Dee Why,NSW,2099,Dee Why (South) - North Curl Curl,122031694,2022-23,18
Dee Why,NSW,2099,Dee Why - North,122031695,2019-20,90
Dee Why,NSW,2099,Dee Why - North,122031695,2020-21,13
Dee Why,NSW,2099,Dee Why - North,122031695,2021-22,8
Dee Why,NSW,2099,Dee Why - North,122031695,2022-23,160
Elanora Heights,NSW,2101,Bayview - Elanora Heights,122021421,2019-20,16
Elanora Heights,NSW,2101,Bayview - Elanora Heights,122021421,2020-21,46
Elanora Heights,NSW,2101,Bayview - Elanora Heights,122021421,2021-22,34
Elanora Heights,NSW,2101,Bayview - Elanora Heights,122021421,2022-23,20
Fairfield,NSW,1860,Fairfield - East,125031480,2019-20,45
Fairfield,NSW,1860,Fairfield - East,125031480,2020-21,94
Fairfield,NSW,1860,Fairfield - East,125031480,2021-22,63
Fairfield,NSW,1860,Fairfield - East,125031480,2022-23,46
Fairfield,NSW,1860,Fairfield,127021515,2019-20,87
Fairfield,NSW,1860,Fairfield,127021515,2020-21,99
Fairfield,NSW,1860,Fairfield,127021515,2021-22,48
Fairfield,NSW,1860,Fairfield,127021515,2022-23,503
Fairfield,NSW,1860,Fairfield - West,127021516,2019-20,102
Fairfield,NSW,1860,Fairfield - West,127021516,2020-21,152
Fairfield,NSW,1860,Fairfield - West,127021516,2021-22,186
Fairfield,NSW,1860,Fairfield - West,127021516,2022-23,113
Fairfield,NSW,1860,Alphington - Fairfield,206021110,2019-20,62
Fairfield,NSW,1860,Alphington - Fairfield,206021110,2020-21,50
Fairfield,NSW,1860,Alphington - Fairfield,206021110,2021-22,62
Fairfield,NSW,1860,Alphington - Fairfield,206021110,2022-23,29
Fairfield,NSW,1860,Fairfield - Dutton Park,303021054,2019-20,12
Fairfield,NSW,1860,Fairfield - Dutton Park,303021054,2020-21,329
Fairfield,NSW,1860,Fairfield - Dutton Park,303021054,2021-22,77
Fairfield,NSW,1860,Fairfield - Dutton Park,303021054,2022-23,5
Hill Top,NSW,2575,Hill Top - Colo Vale,114021285,2019-20,19
Hill Top,NSW,2575,Hill Top - Colo Vale,114021285,2020-21,21
Hill Top,NSW,2575,Hill Top - Colo Vale,114021285,2021-22,24
Hill Top,NSW,2575,Hill Top - Colo Vale,114021285,2022-23,21
Redhead,NSW,2290,Redhead,111011211,2019-20,12
Redhead,NSW,2290,Redhead,111011211,2020-21,15
Redhead,NSW,2290,Redhead,111011211,2021-22,12
Redhead,NSW,2290,Redhead,111011211,2022-23,48
Rosemeadow,NSW,2560,Rosemeadow - Glen Alpine,123021444,2019-20,28
Rosemeadow,NSW,2560,Rosemeadow - Glen Alpine,123021444,2020-21,50
Rosemeadow,NSW,2560,Rosemeadow - Glen Alpine,123021444,2021-22,225
Rosemeadow,NSW,2560,Rosemeadow - Glen Alpine,123021444,2022-23,248
South Coogee,NSW,2034,South Coogee,118021654,2019-20,22
South Coogee,NSW,2034,South Coogee,118021654,2020-21,7
South Coogee,NSW,2034,South Coogee,118021654,2021-22,10
South Coogee,NSW,2034,South Coogee,118021654,2022-23,13
South West Rocks,NSW,2431,South West Rocks,108021160,2019-20,28
South West Rocks,NSW,2431,South West Rocks,108021160,2020-21,23
South West Rocks,NSW,2431,South West Rocks,108021160,2021-22,125
South West Rocks,NSW,2431,South West Rocks,108021160,2022-23,91
Tumbi Umbi,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2019-20,35
Tumbi Umbi,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2020-21,130
Tumbi Umbi,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2021-22,49
Tumbi Umbi,NSW,2261,Chittaway Bay - Tumbi Umbi,102021047,2022-23,48
Tweed Heads,NSW,2485,Tweed Heads,112031254,2019-20,11
Tweed Heads,NSW,2485,Tweed Heads,112031254,2020-21,142
Tweed Heads,NSW,2485,Tweed Heads,112031254,2021-22,34
Tweed Heads,NSW,2485,Tweed Heads,112031254,2022-23,30
Tweed Heads,NSW,2485,Tweed Heads South,112031552,2019-20,16
Tweed Heads,NSW,2485,Tweed Heads South,112031552,2020-21,7
Tweed Heads,NSW,2485,Tweed Heads South,112031552,2021-22,138
Tweed Heads,NSW,2485,Tweed Heads South,112031552,2022-23,10
Urunga,NSW,2455,Urunga,104021090,2019-20,18
Urunga,NSW,2455,Urunga,104021090,2020-21,6
Urunga,NSW,2455,Urunga,104021090,2021-22,7
Urunga,NSW,2455,Urunga,104021090,2022-23,10
Westleigh,NSW,2120,Normanhurst - Thornleigh - Westleigh,121021406,2019-20,133
Westleigh,NSW,2120,Normanhurst - Thornleigh - Westleigh,121021406,2020-21,81
Westleigh,NSW,2120,Normanhurst - Thornleigh - Westleigh,121021406,2021-22,42
Westleigh,NSW,2120,Normanhurst - Thornleigh - Westleigh,121021406,2022-23,45
Albury,NSW,2640,Albury - East,109011172,2019-20,238
Albury,NSW,2640,Albury - East,109011172,2020-21,374
Albury,NSW,2640,Albury - East,109011172,2021-22,267
Albury,NSW,2640,Albury - East,109011172,2022-23,277
Albury,NSW,2640,Albury - North,109011173,2019-20,27
Albury,NSW,2640,Albury - North,109011173,2020-21,57
Albury,NSW,2640,Albury - North,109011173,2021-22,40
Albury,NSW,2640,Albury - North,109011173,2022-23,32
Albury,NSW,2640,Albury - South,109011174,2019-20,53
Albury,NSW,2640,Albury - South,109011174,2020-21,17
Albury,NSW,2640,Albury - South,109011174,2021-22,31
Albury,NSW,2640,Albury - South,109011174,2022-23,54
Albury,NSW,2640,Albury Surrounds,109011175,2019-20,79
Albury,NSW,2640,Albury Surrounds,109011175,2020-21,137
Albury,NSW,2640,Albury Surrounds,109011175,2021-22,108
Albury,NSW,2640,Albury Surrounds,109011175,2022-23,102
Avoca Beach,NSW,2251,Avoca Beach - Copacabana,102011028,2019-20,20
Avoca Beach,NSW,2251,Avoca Beach - Copacabana,102011028,2020-21,23
Avoca Beach,NSW,2251,Avoca Beach - Copacabana,102011028,2021-22,39
Avoca Beach,NSW,2251,Avoca Beach - Copacabana,102011028,2022-23,39
Banksia,NSW,2216,Rockdale - Banksia,119041381,2019-20,13
Banksia,NSW,2216,Rockdale - Banksia,119041381,2020-21,118
Banksia,NSW,2216,Rockdale - Banksia,119041381,2021-22,17
Banksia,NSW,2216,Rockdale - Banksia,119041381,2022-23,62
Bellevue Hill,NSW,2023,Bellevue Hill,118011649,2019-20,48
Bellevue Hill,NSW,2023,Bellevue Hill,118011649,2020-21,35
Bellevue Hill,NSW,2023,Bellevue Hill,118011649,2021-22,53
Bellevue Hill,NSW,2023,Bellevue Hill,118011649,2022-23,90
Berkeley,NSW,2506,Berkeley - Lake Heights - Cringila,107011545,2019-20,37
Berkeley,NSW,2506,Berkeley - Lake Heights - Cringila,107011545,2020-21,35
Berkeley,NSW,2506,Berkeley - Lake Heights - Cringila,107011545,2021-22,47
Berkeley,NSW,2506,Berkeley - Lake Heights - Cringila,107011545,2022-23,56
Jesmond,NSW,2299,Shortland - Jesmond,111031231,2019-20,79
Jesmond,NSW,2299,Shortland - Jesmond,111031231,2020-21,89
Jesmond,NSW,2299,Shortland - Jesmond,111031231,2021-22,87
Jesmond,NSW,2299,Shortland - Jesmond,111031231,2022-23,44
Springfield,NSW,2250,Gosford - Springfield,102011032,2019-20,172
Springfield,NSW,2250,Gosford - Springfield,102011032,2020-21,121
Springfield,NSW,2250,Gosford - Springfield,102011032,2021-22,234
Springfield,NSW,2250,Gosford - Springfield,102011032,2022-23,774
Springfield,NSW,2250,Springfield,310041303,2019-20,81
Springfield,NSW,2250,Springfield,310041303,2020-21,114
Springfield,NSW,2250,Springfield,310041303,2021-22,63
Springfield,NSW,2250,Springfield,310041303,2022-23,119
Springfield,NSW,2250,Springfield Lakes,310041304,2019-20,449
Springfield,NSW,2250,Springfield Lakes,310041304,2020-21,512
Springfield,NSW,2250,Springfield Lakes,310041304,2021-22,241
Springfield,NSW,2250,Springfield Lakes,310041304,2022-23,208
Sutherland,NSW,1499,Sutherland - Kirrawee,128021538,2019-20,120
Sutherland,NSW,1499,Sutherland - Kirrawee,128021538,2020-21,194
Sutherland,NSW,1499,Sutherland - Kirrawee,128021538,2021-22,126
Sutherland,NSW,1499,Sutherland - Kirrawee,128021538,2022-23,209
Caringbah,NSW,1495,Caringbah,128011602,2019-20,53
Caringbah,NSW,1495,Caringbah,128011602,2020-21,178
Caringbah,NSW,1495,Caringbah,128011602,2021-22,64
Caringbah,NSW,1495,Caringbah,128011602,2022-23,78
Caringbah,NSW,1495,Caringbah South,128011603,2019-20,105
Caringbah,NSW,1495,Caringbah South,128011603,2020-21,130
Caringbah,NSW,1495,Caringbah South,128011603,2021-22,154
Caringbah,NSW,1495,Caringbah South,128011603,2022-23,87
Haberfield,NSW,2045,Haberfield - Summer Hill,120031395,2019-20,16
Haberfield,NSW,2045,Haberfield - Summer Hill,120031395,2020-21,19
Haberfield,NSW,2045,Haberfield - Summer Hill,120031395,2021-22,5
Haberfield,NSW,2045,Haberfield - Summer Hill,120031395,2022-23,35
Karabar,NSW,2620,Karabar,101021008,2019-20,5
Karabar,NSW,2620,Karabar,101021008,2020-21,4
Karabar,NSW,2620,Karabar,101021008,2021-22,3
Karabar,NSW,2620,Karabar,101021008,2022-23,5
Kensington,NSW,1465,Kensington (Vic.),206041121,2019-20,82
Kensington,NSW,1465,Kensington (Vic.),206041121,2020-21,61
Kensington,NSW,1465,Kensington (Vic.),206041121,2021-22,77
Kensington,NSW,1465,Kensington (Vic.),206041121,2022-23,668
Kensington,NSW,1465,Kensington (NSW),118021564,2019-20,15
Kensington,NSW,1465,Kensington (NSW),118021564,2020-21,6
Kensington,NSW,1465,Kensington (NSW),118021564,2021-22,6
Kensington,NSW,1465,Kensington (NSW),118021564,2022-23,6
Kensington,NSW,1465,Branyan - Kensington,319011494,2019-20,33
Kensington,NSW,1465,Branyan - Kensington,319011494,2020-21,77
Kensington,NSW,1465,Branyan - Kensington,319011494,2021-22,50
Kensington,NSW,1465,Branyan - Kensington,319011494,2022-23,30
Kensington,NSW,1465,South Perth - Kensington,506071147,2019-20,71
Kensington,NSW,1465,South Perth - Kensington,506071147,2020-21,79
Kensington,NSW,1465,South Perth - Kensington,506071147,2021-22,350
Kensington,NSW,1465,South Perth - Kensington,506071147,2022-23,106
Manly Vale,NSW,2093,Manly Vale - Allambie Heights,122031430,2019-20,31
Manly Vale,NSW,2093,Manly Vale - Allambie Heights,122031430,2020-21,69
Manly Vale,NSW,2093,Manly Vale - Allambie Heights,122031430,2021-22,50
Manly Vale,NSW,2093,Manly Vale - Allambie Heights,122031430,2022-23,41
Narwee,NSW,2209,Narwee - Beverly Hills,119031370,2019-20,40
Narwee,NSW,2209,Narwee - Beverly Hills,119031370,2020-21,44
Narwee,NSW,2209,Narwee - Beverly Hills,119031370,2021-22,50
Narwee,NSW,2209,Narwee - Beverly Hills,119031370,2022-23,63
Rosebery,NSW,1445,Rosebery - Beaconsfield,117031643,2019-20,126
Rosebery,NSW,1445,Rosebery - Beaconsfield,117031643,2020-21,8
Rosebery,NSW,1445,Rosebery - Beaconsfield,117031643,2021-22,7
Rosebery,NSW,1445,Rosebery - Beaconsfield,117031643,2022-23,183
Rosebery,NSW,1445,Rosebery - Bellamack,701041043,2019-20,2
Rosebery,NSW,1445,Rosebery - Bellamack,701041043,2020-21,5
Rosebery,NSW,1445,Rosebery - Bellamack,701041043,2021-22,4
Rosebery,NSW,1445,Rosebery - Bellamack,701041043,2022-23,1
St Georges Basin,NSW,2540,St Georges Basin - Erowal Bay,114011279,2019-20,99
St Georges Basin,NSW,2540,St Georges Basin - Erowal Bay,114011279,2020-21,56
St Georges Basin,NSW,2540,St Georges Basin - Erowal Bay,114011279,2021-22,108
St Georges Basin,NSW,2540,St Georges Basin - Erowal Bay,114011279,2022-23,66
Teralba,NSW,2284,Bolton Point - Teralba,111021215,2019-20,133
Teralba,NSW,2284,Bolton Point - Teralba,111021215,2020-21,97
Teralba,NSW,2284,Bolton Point - Teralba,111021215,2021-22,46
Teralba,NSW,2284,Bolton Point - Teralba,111021215,2022-23,47
Wellington,NSW,2820,Wellington,105031106,2019-20,16
Wellington,NSW,2820,Wellington,105031106,2020-21,29
Wellington,NSW,2820,Wellington,105031106,2021-22,21
Wellington,NSW,2820,Wellington,105031106,2022-23,22
Wellington,NSW,2820,Wellington Point,301011006,2019-20,23
Wellington,NSW,2820,Wellington Point,301011006,2020-21,47
Wellington,NSW,2820,Wellington Point,301011006,2021-22,64
Wellington,NSW,2820,Wellington Point,301011006,2022-23,65
West Wallsend,NSW,2286,West Wallsend - Barnsley - Killingworth,111021221,2019-20,33
West Wallsend,NSW,2286,West Wallsend - Barnsley - Killingworth,111021221,2020-21,21
West Wallsend,NSW,2286,West Wallsend - Barnsley - Killingworth,111021221,2021-22,23
West Wallsend,NSW,2286,West Wallsend - Barnsley - Killingworth,111021221,2022-23,11
Anna Bay,NSW,2316,Anna Bay,106031119,2019-20,12
Anna Bay,NSW,2316,Anna Bay,106031119,2020-21,30
